0,0,0,0
0.009775,4163.420744,1895.552906,1417.133157
0.01955,226.4362837,72.10956428,62.70733984
0.029326,224.3522235,62.97746484,60.86948906
0.039101,270.8948493,75.45669841,82.481914
0.048876,425.5479006,150.7830021,126.160776
0.058651,641.60197,258.98974,167.876536
0.068426,654.4796741,188.8205429,172.7617102
0.078201,632.9147163,143.824708,165.7964721
0.087977,622.8305987,147.7992018,161.1204922
0.097752,592.2739049,151.3679415,154.5293094
0.10753,550.9346302,151.1535166,140.0425016
0.1173,512.501247,148.3412556,125.3778943
0.12708,473.9582449,142.261378,114.3366391
0.13685,430.762377,133.714107,105.0756549
0.14663,383.5023979,122.7378711,96.23523229
0.1564,337.2670841,109.8027846,87.21589573
0.16618,302.4747902,99.39262771,79.26477032
0.17595,280.4149809,93.81850588,73.49906036
0.18573,263.3832856,92.46047534,69.52708749
0.1955,247.6862758,93.90101142,66.35359228
0.20528,230.7178635,92.04900477,62.78195796
0.21505,210.0264622,82.18968073,58.43960853
0.22483,188.571632,69.24886008,54.24342674
0.2346,170.6353066,59.75448285,50.8764144
0.24438,156.4855699,54.156214,47.99440535
0.25415,144.7631516,50.36527513,45.15536482
0.26393,134.5567375,47.02171463,42.25710593
0.2737,125.4017592,43.6425368,39.35186858
0.28348,117.0352944,40.27550477,36.55775982
0.29326,109.3769356,37.15149132,34.0480804
0.30303,102.4101248,34.36499466,31.89506799
0.31281,96.19718052,31.8967539,30.04551389
0.32258,90.81008682,29.76281595,28.44573754
0.33236,86.10573689,28.01402207,27.06639236
0.34213,81.87594123,26.68834347,25.85951998
0.35191,78.06031504,25.74762508,24.73636542
0.36168,74.83438768,25.1208002,23.67093952
0.37146,72.44837539,24.78312581,22.75158607
0.38123,71.16292705,24.84236184,22.10841441
0.39101,71.24084827,25.51451254,21.78067672
0.40078,72.97300046,26.89942475,21.69249122
0.41056,76.63095917,28.7301218,21.71788873
0.42033,82.346922,30.5015453,21.78883692
0.43011,90.00766999,32.03552695,22.01460129
0.43988,99.0513721,33.744764,22.71644165
0.44966,108.3420986,36.14719465,24.2062161
0.45943,115.7459005,38.98659879,26.31683547
0.46921,117.9606027,40.91424728,28.15175462
0.47898,111.6526556,40.22967813,28.51468332
0.48876,96.30061435,36.31468967,26.86450403
0.49853,75.83482866,30.31517257,23.79438648
0.50831,56.2469549,24.19350454,20.47647679
0.51808,41.69465388,19.28869016,17.7621698
0.52786,32.70600887,15.78608758,15.81567207
0.53763,27.71301849,13.34052209,14.44206408
0.54741,24.974374,11.66744978,13.44492654
0.55718,23.44564575,10.66587061,12.73994443
0.56696,22.61723666,10.24265675,12.28256732
0.57674,22.226687,10.24133808,12.02280622
0.58651,22.09674853,10.47817458,11.89789104
0.59629,22.08472441,10.80370241,11.84024987
0.60606,22.0618482,11.11741483,11.78346162
0.61584,21.91035796,11.34640167,11.66976945
0.62561,21.54641886,11.41534715,11.46278124
0.63539,20.95288538,11.25572267,11.15579983
0.64516,20.19577151,10.84791356,10.77411712
0.65494,19.38715398,10.24850258,10.36151816
0.66471,18.62964953,9.56970276,9.96419589
0.67449,17.96904879,8.91777615,9.61118641
0.68426,17.40743252,8.35732752,9.31376172
0.69404,16.93318164,7.90626712,9.07173937
0.70381,16.54895155,7.56455598,8.8873642
0.71359,16.26166124,7.32989232,8.76548583
0.72336,16.06461256,7.20169865,8.70619309
0.73314,15.92351209,7.16943991,8.69377115
0.74291,15.78761506,7.20798642,8.69769335
0.75269,15.61239482,7.28323667,8.6852625
0.76246,15.38371368,7.36480685,8.63765811
0.77224,15.1244673,7.43580692,8.55744325
0.78201,14.88683784,7.49322459,8.46526464
0.79179,14.73055518,7.54431847,8.38958802
0.80156,14.70372556,7.60013813,8.35749486
0.81134,14.8241569,7.66666294,8.38513899
0.82111,15.06611265,7.73151475,8.46875912
0.83089,15.35643721,7.75697037,8.57898194
0.84066,15.58504004,7.68959582,8.66489759
0.85044,15.63870928,7.48774181,8.6727672
0.86022,15.4406802,7.14939278,8.56894642
0.86999,14.98271791,6.71885409,8.35515625
0.87977,14.32553925,6.26471411,8.06352446
0.88954,13.5770909,5.8515246,7.73986381
0.89932,12.84844228,5.51477238,7.42170332
0.90909,12.22579721,5.26207551,7.13117123
0.91887,11.75022015,5.08272357,6.87549316
0.92864,11.4285449,4.96503609,6.65909469
0.93842,11.24815337,4.90552496,6.4902352
0.94819,11.19836017,4.91377039,6.3855213
0.95797,11.27690981,5.00862286,6.36453565
0.96774,11.48336336,5.20688662,6.44117457
0.97752,11.80174003,5.50704308,6.6117535
0.98729,12.18137493,5.87190217,6.84527244
0.99707,12.53582542,6.22770004,7.08461713
1.0068,12.75820014,6.47791091,7.25774921
1.0166,12.76224535,6.54308433,7.30579164
1.0264,12.51013031,6.38584752,7.20033787
1.0362,12.03615465,6.03462197,6.95975532
1.0459,11.43723469,5.5736047,6.64215095
1.0557,10.81067244,5.08917168,6.30817062
1.0655,10.25446883,4.66533302,6.01735136
1.0753,9.81921073,4.34512489,5.80051738
1.085,9.51432637,4.13684941,5.66262426
1.0948,9.31061346,4.0200693,5.58603632
1.1046,9.1769825,3.9736675,5.54956585
1.1144,9.08135045,3.97648424,5.53116974
1.1241,9.00281762,4.01281988,5.51579762
1.1339,8.92982976,4.07300253,5.49741441
1.1437,8.86210048,4.14847124,5.47953945
1.1535,8.80276661,4.23149526,5.4714601
1.1632,8.75512659,4.31393487,5.48263643
1.173,8.71785142,4.39096469,5.51745102
1.1828,8.68740451,4.45554385,5.57069291
1.1926,8.65772464,4.50064547,5.62784211
1.2023,8.62412395,4.51731001,5.66925662
1.2121,8.5843698,4.49579116,5.67868738
1.2219,8.54159537,4.42759031,5.64672154
1.2317,8.50189426,4.31099779,5.57567741
1.2414,8.47244586,4.15545796,5.47837226
1.2512,8.45779803,3.97389564,5.36871767
1.261,8.45990617,3.78815131,5.26235661
1.2708,8.47600989,3.61688662,5.16902084
1.2805,8.49910431,3.47374118,5.093384
1.2903,8.52012127,3.36026878,5.03375662
1.3001,8.52795426,3.27628331,4.98909963
1.3099,8.51234183,3.2164416,4.95735362
1.3196,8.466329,3.17492056,4.93685154
1.3294,8.38587856,3.1455196,4.92510784
1.3392,8.27386975,3.12467159,4.91951224
1.349,8.13858919,3.10946666,4.91639134
1.3587,7.99397234,3.09788006,4.91196894
1.3685,7.85058745,3.08797295,4.90307301
1.3783,7.72139664,3.07837266,4.88807479
1.3881,7.61306022,3.06776888,4.86702176
1.3978,7.52725431,3.05537175,4.84173789
1.4076,7.45846581,3.0406418,4.81420097
1.4174,7.40165456,3.02417326,4.7874476
1.4272,7.35110965,3.00698404,4.76376356
1.437,7.30314059,2.99005256,4.74417404
1.4467,7.25690995,2.973825,4.72810774
1.4565,7.21186795,2.95723586,4.71280583
1.4663,7.16966167,2.93898784,4.69491612
1.4761,7.13160058,2.91771211,4.67090094
1.4858,7.0993911,2.89336865,4.63871475
1.4956,7.07417397,2.86676223,4.59709131
1.5054,7.05881808,2.84090158,4.54762167
1.5152,7.05645089,2.81915435,4.49310182
1.5249,7.07012219,2.80438889,4.43770159
1.5347,7.10282722,2.79742317,4.38401074
1.5445,7.15597434,2.79751947,4.33605226
1.5543,7.22914967,2.80196645,4.29666943
1.564,7.3186921,2.80709858,4.26815918
1.5738,7.42146687,2.80963327,4.25114814
1.5836,7.52942562,2.80727979,4.24646068
1.5934,7.63370444,2.7995703,4.25409135
1.6031,7.72390745,2.78802977,4.27374847
1.6129,7.79302758,2.77535381,4.30632676
1.6227,7.83322338,2.76568474,4.35313531
1.6325,7.84108379,2.76363066,4.41666948
1.6422,7.81762475,2.773683,4.49900426
1.652,7.76655569,2.80021369,4.60417802
1.6618,7.69434443,2.84627204,4.73136685
1.6716,7.60746766,2.91307371,4.87619832
1.6813,7.51159489,2.99829994,5.02733305
1.6911,7.4065437,3.09939529,5.17320726
1.7009,7.29255796,3.2082213,5.29468422
1.7107,7.16788373,3.31488427,5.37510547
1.7204,7.03307574,3.40701535,5.40293281
1.7302,6.88677673,3.47465597,5.3754484
1.74,6.73447749,3.50578861,5.29791201
1.7498,6.58229313,3.49198821,5.18370308
1.7595,6.43817663,3.42985474,5.0515423
1.7693,6.30445004,3.31918459,4.91557967
1.7791,6.18580169,3.16735445,4.79037197
1.7889,6.08307881,2.98666066,4.68363648
1.7986,5.99628095,2.79480805,4.5984227
1.8084,5.92212552,2.60407237,4.53131504
1.8182,5.86025377,2.43054341,4.4796985
1.828,5.80994324,2.28398091,4.4398476
1.8377,5.77133707,2.16990356,4.40930865
1.8475,5.7435206,2.08575654,4.38604387
1.8573,5.72634272,2.02945398,4.36997985
1.8671,5.71826359,1.99614605,4.36102168
1.8768,5.71665267,1.9811522,4.35870771
1.8866,5.71800149,1.980375,4.36168002
1.8964,5.71848954,1.99129904,4.36758385
1.9062,5.71461804,2.01184915,4.3729691
1.9159,5.70416176,2.03970553,4.37364418
1.9257,5.68624043,2.07300466,4.36504253
1.9355,5.6621635,2.10830949,4.34252436
1.9453,5.63479951,2.14176922,4.30192503
1.955,5.60812099,2.16899767,4.24067916
1.9648,5.58498784,2.18669548,4.15547272
1.9746,5.56769781,2.1915011,4.04635751
1.9844,5.55598897,2.1817127,3.91473011
1.9941,5.54718005,2.15755101,3.76553092
2.0039,5.53636544,2.11998013,3.60068563
2.0137,5.51804037,2.07194921,3.42796945
2.0235,5.4872603,2.01709207,3.25437641
2.0332,5.44171421,1.95999632,3.08855181
2.043,5.38059882,1.90338622,2.93345689
2.0528,5.30762095,1.85142708,2.79643523
2.0626,5.22871083,1.80721845,2.68230542
2.0723,5.15201858,1.77364938,2.59632979
2.0821,5.08340022,1.75216609,2.54180693
2.0919,5.03008951,1.7449209,2.52661385
2.1017,4.99666177,1.75323929,2.56053259
2.1114,4.98559268,1.77759616,2.65580127
2.1212,4.99721882,1.81862756,2.83164299
2.131,5.03082119,1.87540604,3.1072133
2.1408,5.08429342,1.9460229,3.50137001
2.1505,5.1537651,2.02632732,4.02071875
2.1603,5.23660623,2.11323092,4.67593595
2.1701,5.32690079,2.19972437,5.44336051
2.1799,5.41809572,2.27847412,6.28094153
2.1896,5.50177633,2.34119511,7.11561649
2.1994,5.57169782,2.38209176,7.88418854
2.2092,5.61949574,2.39502457,8.4920852
2.219,5.63947938,2.37740063,8.86370967
2.2287,5.62900313,2.3307005,8.9493141
2.2385,5.5882305,2.25822353,8.73599075
2.2483,5.52066445,2.16734856,8.24541016
2.2581,5.43229685,2.06662516,7.53565647
2.2678,5.33148771,1.96562223,6.69593809
2.2776,5.22343805,1.86937284,5.79497873
2.2874,5.1155568,1.78380512,4.91958088
2.2972,5.01278429,1.71116986,4.12960981
2.3069,4.91936532,1.65190918,3.46725501
2.3167,4.83530347,1.60304797,2.93177624
2.3265,4.76254816,1.56269992,2.52541364
2.3363,4.70141002,1.52832523,2.23118012
2.346,4.6523022,1.49829914,2.02856245
2.3558,4.6139793,1.47101614,1.8911429
2.3656,4.58659852,1.44675327,1.80185491
2.3754,4.56954103,1.42621086,1.7452958
2.3851,4.56196671,1.41064262,1.71055779
2.3949,4.56259278,1.40088918,1.68936653
2.4047,4.57018358,1.39801436,1.67724951
2.4145,4.58322403,1.40232517,1.67116845
2.4242,4.59992337,1.41324375,1.66930321
2.434,4.61896733,1.42978086,1.67051761
2.4438,4.63841805,1.44991462,1.67410564
2.4536,4.65629516,1.47117985,1.67944768
2.4633,4.67022592,1.49071362,1.68583615
2.4731,4.67799061,1.50643015,1.69269788
2.4829,4.67676977,1.51616933,1.69921411
2.4927,4.66409655,1.51888627,1.70466823
2.5024,4.63845221,1.51471238,1.70847095
2.5122,4.59850272,1.50471307,1.71040063
2.522,4.54498596,1.49097703,1.71040975
2.5318,4.47988794,1.47616264,1.70877101
2.5415,4.40720602,1.46319602,1.70595177
2.5513,4.32938827,1.45433954,1.70232554
2.5611,4.25127597,1.45171219,1.69819387
2.5709,4.17653063,1.4565116,1.69356748
2.5806,4.10853951,1.46893074,1.68822864
2.5904,4.0474527,1.48878787,1.68158004
2.6002,3.9944501,1.51483683,1.67311626
2.61,3.94909948,1.54530797,1.66239574
2.6197,3.91081958,1.57760573,1.6493928
2.6295,3.87773251,1.60981132,1.63401966
2.6393,3.84927888,1.63882081,1.61692698
2.6491,3.82470537,1.66189869,1.59889811
2.6588,3.80366975,1.67649062,1.58099846
2.6686,3.7852806,1.68097275,1.56366633
2.6784,3.76922334,1.6739126,1.54769133
2.6882,3.7547198,1.65490912,1.53338436
2.6979,3.74083914,1.62480156,1.52087637
2.7077,3.72597342,1.58425725,1.50967935
2.7175,3.70882128,1.53553059,1.49955582
2.7273,3.68805289,1.48114097,1.4900981
2.737,3.66299968,1.42448052,1.4810507
2.7468,3.63280904,1.36718237,1.47199516
2.7566,3.59814401,1.31240426,1.46291877
2.7664,3.56023443,1.26224527,1.45381978
2.7761,3.52139051,1.2185506,1.44485279
2.7859,3.48312595,1.18107436,1.43591768
2.7957,3.44825173,1.15019545,1.42718879
2.8055,3.41889256,1.12515236,1.41873936
2.8152,3.39675774,1.10492221,1.41073341
2.825,3.38211019,1.08770471,1.40313448
2.8348,3.3751111,1.07243689,1.39624501
2.8446,3.37494444,1.05818469,1.39040886
2.8543,3.38025112,1.04469286,1.3861509
2.8641,3.38971067,1.0319118,1.38401056
2.8739,3.40197575,1.02080275,1.38477887
2.8837,3.4160546,1.01263538,1.3892307
2.8935,3.43136039,1.00890305,1.3980768
2.9032,3.44748362,1.0109894,1.41167497
2.913,3.46469967,1.02002868,1.43051399
2.9228,3.48274369,1.03654128,1.45426024
2.9326,3.50123801,1.06026227,1.48218278
2.9423,3.51918305,1.08974706,1.51269159
2.9521,3.53563658,1.12370898,1.54468034
2.9619,3.54864844,1.15934723,1.5757376
2.9717,3.55620372,1.19381447,1.60358646
2.9814,3.55635222,1.22402878,1.62582593
2.9912,3.54744583,1.24826072,1.64104085
3.001,3.528377,1.26454773,1.64761328
3.0108,3.49886575,1.27220769,1.64486927
3.0205,3.45991369,1.27157244,1.63303992
3.0303,3.41199561,1.26371536,1.61262356
3.0401,3.35727705,1.25021209,1.58498735
3.0499,3.2978181,1.23282099,1.55176375
3.0596,3.2362854,1.21330065,1.51509038
3.0694,3.17316191,1.19232059,1.47585109
3.0792,3.11045381,1.17056831,1.43582124
3.089,3.04913801,1.14798888,1.39609955
3.0987,2.99044863,1.12439074,1.35785681
3.1085,2.93359769,1.09868994,1.32082853
3.1183,2.87953613,1.07058866,1.28577516
3.1281,2.82859967,1.03979719,1.25297299
3.1378,2.78162996,1.0067139,1.22297355
3.1476,2.73805828,0.97103409,1.19541888
3.1574,2.6987638,0.93373751,1.17089376
3.1672,2.66402698,0.89564628,1.14962846
3.1769,2.63425402,0.85802724,1.13194568
3.1867,2.60876223,0.82094515,1.11753253
3.1965,2.5876169,0.78553212,1.10651621
3.2063,2.57038193,0.75237969,1.09869754
3.216,2.55662574,0.72220127,1.0938024
3.2258,2.54544752,0.69460868,1.09133448
3.2356,2.53637548,0.66998888,1.09089891
3.2454,2.52882134,0.64824695,1.09200155
3.2551,2.52233848,0.62934469,1.09411218
3.2649,2.51638995,0.61259031,1.09678486
3.2747,2.51075751,0.59784999,1.09954076
3.2845,2.50527463,0.58479192,1.10197094
3.2942,2.49994774,0.57324728,1.10372311
3.304,2.49472217,0.56277553,1.10457959
3.3138,2.48978642,0.55338569,1.10434979
3.3236,2.48531339,0.54504186,1.10294825
3.3333,2.48150425,0.53783549,1.10039179
3.3431,2.4783873,0.53166659,1.09666306
3.3529,2.47600915,0.52665417,1.09184953
3.3627,2.47423594,0.52279394,1.08603348
3.3724,2.47279716,0.52003641,1.07937457
3.3822,2.47124158,0.51817348,1.07182145
3.392,2.46905289,0.51701132,1.06352538
3.4018,2.46564284,0.516268,1.05457653
3.4115,2.46049356,0.51564895,1.04516983
3.4213,2.45299164,0.51486617,1.03521169
3.4311,2.44279805,0.51371622,1.02490264
3.4409,2.42970985,0.51209419,1.01435327
3.4506,2.41391481,0.51004556,1.00378887
3.4604,2.39532678,0.50767908,0.99311595
3.4702,2.37456624,0.50527828,0.98258334
3.48,2.35231684,0.50318512,0.97235174
3.4897,2.32966526,0.50178103,0.96270042
3.4995,2.30709437,0.50138374,0.95362919
3.5093,2.28581562,0.50229145,0.94544616
3.5191,2.26673292,0.50467531,0.93834287
3.5288,2.25072169,0.50852669,0.9325259
3.5386,2.23790892,0.51382425,0.92796589
3.5484,2.22860529,0.52030087,0.92474024
3.5582,2.22257916,0.52760695,0.92276988
3.5679,2.21927736,0.53522951,0.92189322
3.5777,2.21778125,0.54284909,0.92185759
3.5875,2.21709542,0.54990242,0.92239546
3.5973,2.21611226,0.55594084,0.92321109
3.607,2.21381518,0.56055286,0.92401899
3.6168,2.20927761,0.56357099,0.92460406
3.6266,2.20186895,0.56480121,0.92478562
3.6364,2.19122637,0.56423427,0.92446082
3.6461,2.17743268,0.5620078,0.92360407
3.6559,2.16038488,0.55826797,0.92221485
3.6657,2.14060305,0.55327229,0.92035602
3.6755,2.11863745,0.54727264,0.91810944
3.6852,2.0953811,0.5405672,0.91559754
3.695,2.0710411,0.53319308,0.91287031
3.7048,2.04654352,0.52533678,0.91006115
3.7146,2.02254588,0.51707186,0.90728772
3.7243,1.99986794,0.50853496,0.90470557
3.7341,1.97854511,0.49959656,0.90240494
3.7439,1.95922255,0.49041452,0.90057046
3.7537,1.94219168,0.48110237,0.8993633
3.7634,1.92776243,0.47191471,0.89893501
3.7732,1.9156974,0.4628606,0.89939968
3.783,1.90611606,0.45425713,0.90084246
3.7928,1.89889116,0.44632397,0.90327396
3.8025,1.89387574,0.43932057,0.90658711
3.8123,1.8907473,0.43324474,0.91069852
3.8221,1.88934435,0.42825337,0.91534481
3.8319,1.88946784,0.42435627,0.92022381
3.8416,1.89094331,0.42151914,0.92493844
3.8514,1.89370588,0.41956614,0.92921543
3.8612,1.8977027,0.41836686,0.93263403
3.871,1.90291859,0.41772588,0.93485008
3.8807,1.9092562,0.41743651,0.93556709
3.8905,1.9167571,0.41728999,0.93456461
3.9003,1.92515113,0.4171062,0.93165864
3.9101,1.93405551,0.41673459,0.92675381
3.9198,1.94279797,0.4160777,0.91990974
3.9296,1.95078039,0.41506719,0.91103743
3.9394,1.95696493,0.413705,0.90032269
3.9492,1.96032013,0.41203648,0.88796322
3.9589,1.95986284,0.41016692,0.87437209
3.9687,1.95472032,0.4081697,0.85959608
3.9785,1.94425891,0.40618948,0.84415051
3.9883,1.92820501,0.40435176,0.82845241
3.998,1.90692227,0.40278278,0.81308783
4.0078,1.88047246,0.40153692,0.79815335
4.0176,1.84988883,0.4006876,0.78418601
4.0274,1.81626017,0.40025387,0.77149833
4.0371,1.78117536,0.40021413,0.76042559
4.0469,1.74513739,0.40050817,0.75087454
4.0567,1.70964767,0.40103985,0.74300891
4.0665,1.67568359,0.40167494,0.73678195
4.0762,1.64431628,0.40224439,0.73211274
4.086,1.61542688,0.40257667,0.72872678
4.0958,1.58966712,0.4024723,0.72645984
4.1056,1.56716381,0.40174565,0.72506849
4.1153,1.54807228,0.40025566,0.72430529
4.1251,1.53185867,0.39785315,0.72390495
4.1349,1.51850841,0.3944851,0.7236356
4.1447,1.50772958,0.39015178,0.72326975
4.1544,1.49925982,0.38497756,0.72260849
4.1642,1.492554,0.37898253,0.72145547
4.174,1.48731536,0.37239295,0.71965929
4.1838,1.48314262,0.36541938,0.7170964
4.1935,1.47967884,0.35835937,0.71372025
4.2033,1.47649444,0.3512854,0.70941763
4.2131,1.47331388,0.34446821,0.70422028
4.2229,1.46988548,0.33807146,0.69817708
4.2326,1.46607205,0.33227221,0.69145668
4.2424,1.46169284,0.32702379,0.68405944
4.2522,1.45675555,0.32241629,0.67623022
4.262,1.45129711,0.31843535,0.66818019
4.2717,1.44546987,0.31506456,0.6602246
4.2815,1.43928099,0.31216243,0.65244393
4.2913,1.43293766,0.3096807,0.6451681
4.3011,1.42659238,0.30753109,0.63863264
4.3109,1.42038398,0.30563263,0.63304739
4.3206,1.41448156,0.30393579,0.62862152
4.3304,1.40883095,0.30235853,0.62537831
4.3402,1.40351156,0.30089092,0.62341764
4.35,1.39848435,0.29952076,0.62271033
4.3597,1.39370312,0.2982581,0.62313488
4.3695,1.38892601,0.29707608,0.62450916
4.3793,1.38402083,0.29598059,0.6265704
4.3891,1.37878447,0.29495025,0.62900003
4.3988,1.37307663,0.29395599,0.63142487
4.4086,1.36660272,0.2929203,0.63354616
4.4184,1.35928787,0.2917817,0.63501357
4.4282,1.3510706,0.2904619,0.6355566
4.4379,1.34207165,0.28890413,0.63499289
4.4477,1.33222156,0.28701797,0.63320686
4.4575,1.32181822,0.28478566,0.63018734
4.4673,1.31115269,0.28220964,0.62601226
4.477,1.30068255,0.27936226,0.62089188
4.4868,1.29057014,0.27626431,0.61492645
4.4966,1.28130036,0.27305685,0.60840209
4.5064,1.27320506,0.26987606,0.60156277
4.5161,1.26659582,0.2668972,0.59470582
4.5259,1.26147611,0.26419846,0.5878797
4.5357,1.25793184,0.26193281,0.58129871
4.5455,1.25583382,0.26018902,0.57505299
4.5552,1.25492398,0.25902335,0.56923826
4.565,1.25481069,0.25841287,0.56372712
4.5748,1.2550501,0.25832742,0.55853951
4.5846,1.25513947,0.25867983,0.55361222
4.5943,1.25458603,0.25934109,0.54892171
4.6041,1.25292062,0.2601821,0.54430421
4.6139,1.24976259,0.2610428,0.5397534
4.6237,1.24483909,0.26177032,0.53523062
4.6334,1.23808482,0.26222225,0.53076119
4.6432,1.22934964,0.26229232,0.52624775
4.653,1.21881089,0.26188772,0.5217421
4.6628,1.20669956,0.26095658,0.51725501
4.6725,1.19347766,0.25950094,0.51284175
4.6823,1.17925049,0.25750965,0.50841539
4.6921,1.16456013,0.25504519,0.50401658
4.7019,1.14981985,0.25218362,0.49963011
4.7116,1.13556371,0.24905329,0.49527716
4.7214,1.12184258,0.2456947,0.49083965
4.7312,1.10909847,0.24224767,0.48633523
4.741,1.09756202,0.23881643,0.48174578
4.7507,1.08749674,0.23552663,0.47711851
4.7605,1.07880062,0.23238527,0.47238161
4.7703,1.07163502,0.22948157,0.46763647
4.7801,1.0659995,0.2268475,0.46297019
4.7898,1.06188323,0.22451544,0.45854548
4.7996,1.0591154,0.22242755,0.45441373
4.8094,1.0576221,0.22058411,0.45078044
4.8192,1.05724545,0.21894988,0.44780526
4.8289,1.0577873,0.21749978,0.44565041
4.8387,1.05904588,0.21616666,0.44438401
4.8485,1.06078486,0.21493523,0.44410099
4.8583,1.0627564,0.21378466,0.44481431
4.868,1.06469069,0.21271686,0.44645512
4.8778,1.06638718,0.21171339,0.44895195
4.8876,1.06760351,0.21080042,0.4521348
4.8974,1.06815088,0.21000177,0.45580624
4.9071,1.06789242,0.20935328,0.4597043
4.9169,1.06673385,0.20887444,0.46368366
4.9267,1.06464507,0.20860628,0.46748782
4.9365,1.06166275,0.20858034,0.47092436
4.9462,1.05792979,0.20882034,0.47380995
